Species,Area,Units,Country,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006
AJC,27.9.a,TLW,ES,0.02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,27,TLW,NO,9.27 ,1 ,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,27.2,TLW,NO,9.27 ,1 ,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,27.2.a,TLW,NO,9.27 ,1 ,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJC,27.2.a.2,TLW,NO,9.27 ,1 ,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJQ,27,TLW,DE,0 ,0 ,0,4.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJQ,27.4,TLW,DE,0 ,0 ,0,4.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJQ,27.4.b,TLW,DE,0 ,0 ,0,4.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJQ,27,TLW,DK,8 ,23 ,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJQ,27.3,TLW,DK,0 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJQ,27.4,TLW,DK,8 ,22 ,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJQ,27.3.a,TLW,DK,0 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJQ,27.3.a.20,TLW,DK,0 ,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJQ,27.4.a,TLW,DK,0 ,0 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJQ,27.4.b,TLW,DK,8 ,22 ,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKJ,27,TLW,ES,0 ,0 ,0,0,0,0,0,0.02,0,0.02,0.02,0,0,0,0,0,0,0
AKJ,27.8,TLW,ES,0 ,0 ,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
AKJ,27.9,TLW,ES,0 ,0 ,0,0,0,0,0,0.01,0,0.02,0.02,0,0,0,0,0,0,0
AKJ,27.8.c,TLW,ES,0 ,0 ,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
AKJ,27.9.a,TLW,ES,0 ,0 ,0,0,0,0,0,0.01,0,0.02,0.02,0,0,0,0,0,0,0
AKL,27,TLW,ES,0 ,0 ,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
AKL,27.8,TLW,ES,0 ,0 ,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
AKL,27.8.c,TLW,ES,0 ,0 ,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
AKL,27,TLW,PT,1.33 ,0.56 ,0.03,0.05,0.08,0,0,0,0,0,0,0.31,0,0,0,0,0,0
AKL,27.9,TLW,PT,1.33 ,0.56 ,0.03,0.05,0.08,0,0,0,0,0,0,0.31,0,0,0,0,0,0
AKL,27.9.a,TLW,PT,1.33 ,0.56 ,0.03,0.05,0.08,0,0,0,0,0,0,0.16,0,0,0,0,0,0
AKL,27.9_NK,TLW,PT,0 ,0 ,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0
ALB,27,TLW,CN,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15
ALB,27_NK,TLW,CN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15
ALB,27,TLW,ES,17017.44 ,16180.74 ,16265.54,15137.25,15295.5,14891.11,11573.61,11569.94,11196.33,8967.44,9464.68,7499.67,7473.2,12436.5,9056.41,13587.01,14197,22835.2
ALB,27.10,TLW,ES,355.04 ,208.26 ,72.97,385,234.06,185.24,394.76,1063.13,1993.58,2510.05,2195.58,325.88,266.35,13.8,291.8,2,18.6,20.1
ALB,27.12,TLW,ES,0 ,0 ,0,0,0,0.09,0,30.81,916.33,1197.05,17.54,28.46,52.38,4.8,31.4,6,0.1,0
ALB,27.14,TLW,ES,0 ,0 ,0,0,0,0,0,0.23,0,1.02,0,0,0,0,0.01,0,0,0
ALB,27.3,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0
ALB,27.6,TLW,ES,0 ,0 ,0,0,0,0,0,0.3,0.49,0.43,0.38,0,0,0.1,0,0,0,0
ALB,27.7,TLW,ES,241.3 ,966.48 ,3.18,574.22,458.79,806.41,11.65,214.36,731.9,4028.9,2822.95,866.8,1241.34,1727.8,1369.9,1491.01,1604.4,1938.7
ALB,27.8,TLW,ES,16279.34 ,14989.92 ,16184.18,14166.06,14598.67,13885.69,11147.36,10154.49,7509.07,1176.29,4358.59,6212.08,5883.35,10609,7346.5,11962,12443.1,20687
ALB,27.9,TLW,ES,141.76 ,16.08 ,5.21,11.97,3.98,13.68,19.84,106.62,44.96,53.7,69.64,64.22,29.78,81,16.8,126,130.8,189.4
ALB,27.10.a,TLW,ES,350.81 ,208.17 ,72.28,370.41,225.02,122.16,69.55,521.31,753.89,988.77,57.2,7.04,0,0,0,0,0,0
ALB,27.10.a.1,TLW,ES,337.62 ,10.46 ,67.53,316.49,198.87,117.13,67.26,250.2,727.76,807.38,55.19,7.01,0,0,0,0,0,0
ALB,27.10.a.2,TLW,ES,13.19 ,197.71 ,4.75,53.92,26.15,5.03,2.29,271.11,26.13,181.39,2.01,0.03,0,0,0,0,0,0
ALB,27.10.b,TLW,ES,4.23 ,0.09 ,0.69,14.59,9.04,63.08,325.21,541.82,1239.69,1521.28,2138.38,318.84,0,0,0,0,0,0
ALB,27.10_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,266.35,13.8,291.8,2,18.6,20.1
ALB,27.12.a,TLW,ES,0 ,0 ,0,0,0,0,0,0.17,38.03,62.6,0,14.58,0,0,0,0,0,0
ALB,27.12.a.1,TLW,ES,0 ,0 ,0,0,0,0,0,0.17,21.12,40.69,0,14.58,0,0,0,0,0,0
ALB,27.12.a.2,TLW,ES,0 ,0 ,0,0,0,0,0,0,16.85,19.51,0,0,0,0,0,0,0,0
ALB,27.12.a.3,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0
ALB,27.12.a.4,TLW,ES,0 ,0 ,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0
ALB,27.12.c,TLW,ES,0 ,0 ,0,0,0,0.09,0,30.64,878.3,1134.45,17.54,13.88,0,0,0,0,0,0
ALB,27.12_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,52.38,4.8,31.4,6,0.1,0
ALB,27.14.a,TLW,ES,0 ,0 ,0,0,0,0,0,0.23,0,1.02,0,0,0,0,0,0,0,0
ALB,27.14.b,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
ALB,27.14.b_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
ALB,27.3.c.22,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0
ALB,27.6.a,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0.43,0.37,0,0,0,0,0,0,0
ALB,27.6.b,TLW,ES,0 ,0 ,0,0,0,0,0,0.3,0.49,0,0.01,0,0,0.1,0,0,0,0
ALB,27.6.b.1,TLW,ES,0 ,0 ,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0
ALB,27.6.b.2,TLW,ES,0 ,0 ,0,0,0,0,0,0.3,0,0,0.01,0,0,0,0,0,0,0
ALB,27.6.b_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
ALB,27.7.a,TLW,ES,0 ,0 ,0,0,0,0,0,0.15,0,1.49,0,5.35,0,0,0,0,0,0
ALB,27.7.b,TLW,ES,0 ,0 ,0,0,0,0,0,0,2.77,7.84,5.39,4.94,0,0,0,3,0,0
ALB,27.7.c,TLW,ES,0 ,0 ,0,0,0,0,0,1.29,17.07,334.87,73.83,0.79,0,1.5,0,2,0,1.6
ALB,27.7.c.1,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,20.49,0,0.56,0,0,0,0,0,0
ALB,27.7.c.2,TLW,ES,0 ,0 ,0,0,0,0,0,1.29,17.07,314.38,73.83,0.23,0,0,0,0,0,0
ALB,27.7.c_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,1.5,0,2,0,1.6
ALB,27.7.d,TLW,ES,0 ,0 ,0,0,0,0,0,0,0.1,7.67,0.36,1.27,0,0,0,0,0,9.6
ALB,27.7.e,TLW,ES,0 ,0 ,0,0,0,1.14,0.61,3.72,4.65,2.8,1.75,2.34,0.09,7.9,4.8,0,8.1,0
ALB,27.7.f,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,6.04,0,0.03,0,0.2,0,0,0,0
ALB,27.7.g,TLW,ES,0 ,0 ,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0
ALB,27.7.h,TLW,ES,184.25 ,111.45 ,0.26,0.56,0,0,2.54,6.78,0.05,0.08,0.04,5.19,0,1.4,3.1,0.01,14.1,15.4
ALB,27.7.j,TLW,ES,57.05 ,847.41 ,2.92,448.53,458.79,793.49,7.45,181.04,566.96,307.93,836.99,496.44,230.05,268,15.6,460,417.7,289.2
ALB,27.7.j.1,TLW,ES,0 ,0 ,0,0,0.13,0,0.04,2.07,20.81,12.9,19.82,45.48,0,0,0,0,0,0
ALB,27.7.j.2,TLW,ES,57.05 ,847.41 ,2.92,448.53,458.66,793.49,7.41,178.97,546.15,295.03,817.17,450.96,0,0,0,0,0,0
ALB,27.7.j_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,230.05,268,15.6,460,417.7,289.2
ALB,27.7.k,TLW,ES,0 ,7.62 ,0,125.13,0,11.78,1.05,21.38,140.18,3360.18,1904.59,350.45,1011.2,1448.8,1346.4,1026,1164.5,1622.9
ALB,27.7.k.1,TLW,ES,0 ,0 ,0,0,0,0,0,13.87,53.19,925.43,726.99,238.08,0,0,0,0,0,0
ALB,27.7.k.2,TLW,ES,0 ,7.62 ,0,125.13,0,11.78,1.05,7.51,86.99,2434.75,1177.6,112.37,0,0,0,0,0,0
ALB,27.7.k_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,1011.2,1448.8,1346.4,1026,1164.5,1622.9
ALB,27.8.a,TLW,ES,1091.12 ,2691.59 ,448.39,1700.78,28.8,359.95,414.97,663.51,2.66,2.96,1.05,601.03,8.14,42.3,36.3,78,204.6,480.1
ALB,27.8.b,TLW,ES,4384.38 ,1671.75 ,869.01,1468.72,1113.94,410.5,1531.12,731.39,679.36,43.84,37.86,1204.13,821.81,3.8,20,418,227.2,783.9
ALB,27.8.c,TLW,ES,4882.37 ,6105.88 ,9518.78,6280.81,4272.6,4088.08,4304.46,4392.83,2093.72,172.84,1957.93,2676.16,2981.22,1835.9,869.3,3993,6127.6,6851.2
ALB,27.8.d,TLW,ES,5913.93 ,4520.26 ,5340.3,4704.77,9130.21,8823.81,4506.26,4229.09,4259.07,758.03,2087.35,1429.32,523.36,2139.9,3695.7,6524,3626.4,9504.6
ALB,27.8.d.1,TLW,ES,0.02 ,1.67 ,0,0.92,54.34,2.02,0,8.86,120.51,14.71,12.98,185.07,0,2139.9,3695.7,0,0,0
ALB,27.8.d.2,TLW,ES,5913.91 ,4518.59 ,5340.3,4703.85,9075.87,8821.79,4506.26,4220.23,4138.56,743.32,2074.37,1244.25,0,0,0,0,0,0
ALB,27.8.d_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,523.36,0,0,6524,3626.4,9504.6
ALB,27.8.e,TLW,ES,7.54 ,0.44 ,7.7,10.98,53.12,203.35,390.55,137.67,474.26,198.62,274.4,299.64,1548.82,6587.1,2714.8,949,2257.3,3067.2
ALB,27.8.e.1,TLW,ES,6.65 ,0.42 ,1.3,7.23,37.74,102.48,264.87,122,425.31,183.46,231.1,282.6,0,6587.1,2714.8,0,0,0
ALB,27.8.e.2,TLW,ES,0.89 ,0.02 ,6.4,3.75,15.38,100.87,125.68,15.67,48.95,15.16,43.3,17.04,0,0,0,0,0,0
ALB,27.8.e_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,1548.82,0,0,949,2257.3,3067.2
ALB,27.8_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,1.8,0,0,10.4,0,0,0
ALB,27.9.a,TLW,ES,120.02 ,15.98 ,0.67,0.21,0.83,4.97,18.91,91.47,38.17,16.59,68.19,62.99,26.08,73.8,13.2,125,110.3,55.7
ALB,27.9.b,TLW,ES,21.74 ,0.1 ,4.54,11.76,3.15,8.71,0.93,15.15,6.79,37.11,1.45,1.23,3.7,7.2,3.6,1,20.5,133.7
ALB,27.9.b.1,TLW,ES,20.42 ,0.1 ,4.51,11.54,3.15,8.31,0.93,14.7,3.77,30.76,0.9,1.08,0,7.2,3.6,0,0,0
ALB,27.9.b.2,TLW,ES,1.32 ,0 ,0.03,0.22,0,0.4,0,0.45,3.02,6.35,0.55,0.15,0,0,0,0,0,0
ALB,27.9.b_NK,TLW,ES,0 ,0 ,0,0,0,0,0,0,0,0,0,0,3.7,0,0,1,20.5,133.7
ALB,27,TLW,FR,2809.064,6361.1 ,5392.041,4730.507,7854.56,5791.751,4163.81,4140.19,3433.94,6704.21,5595.86,4489.79,3583.33,1297,1289,311,2574.6,5529.1
ALB,27.10,TLW,FR,0 ,0 ,0,0,0,0,0,2.2,18.61,0,137.74,0,0,0,0,1.9,1.9,0
ALB,27.12,TLW,FR,0 ,0 ,0,0,0,0,0,0.23,191.05,616.83,0,0,0,0,1,0,0,0
ALB,27.6,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ALB,27.7,TLW,FR,196.792,1712.688 ,3143.892,1790.899,3060.148,2152.039,139.67,618.08,2099.62,5753.96,4789.88,1668.01,2781.13,486.8,757.5,31.8,361.1,1307.8
ALB,27.8,TLW,FR,2612.272,4648.412 ,2248.149,2939.608,4794.412,3639.712,4024.13,3519.68,1124.66,333.42,622.44,2756.43,790.99,810.2,530.5,277.3,2211.6,4216.6
ALB,27.9,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
ALB,27.10.a,TLW,FR,0 ,0 ,0,0,0,0,0,0,18.61,0,137.74,0,0,0,0,1.9,1.9,0
ALB,27.10.a_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,18.61,0,137.74,0,0,0,0,1.9,1.9,0
ALB,27.10.b,TLW,FR,0 ,0 ,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0
ALB,27.12.a,TLW,FR,0 ,0 ,0,0,0,0,0,0,191.05,616.83,0,0,0,0,1,0,0,0
ALB,27.12.a_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,191.05,616.83,0,0,0,0,1,0,0,0
ALB,27.12.c,TLW,FR,0 ,0 ,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0
ALB,27.6.a,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ALB,27.7.a,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,81.4
ALB,27.7.b,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
ALB,27.7.c,TLW,FR,0 ,0 ,0,0,0,0,0,0.07,0,0,0.06,0,0,0,0,0,0,3.8
ALB,27.7.c.2,TLW,FR,0 ,0 ,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0
ALB,27.7.c_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,3.8
ALB,27.7.d,TLW,FR,0 ,0 ,2.794,0,0.1,0,0,0,0,0,0,1.38,23.13,0,10,0,0,0
ALB,27.7.e,TLW,FR,0 ,0.541 ,0.393,0.015,1.305,0,2.53,0.08,0,0,1.46,1.38,0.79,4.3,2,0,0,66.2
ALB,27.7.f,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37.9
ALB,27.7.g,TLW,FR,0 ,0 ,0,0,0,0,0,0.52,0.42,0,0,0,0,0,0,0,80.9,852.2
ALB,27.7.h,TLW,FR,57.053,80.866 ,60.747,60.653,88.209,9.333,37.02,4.06,36.1,35.04,4.77,45.61,1.85,0,27.5,5.2,196.5,191.6
ALB,27.7.j,TLW,FR,139.739,1631.255 ,3079.484,1571.918,2970.046,1550.935,73.12,213.27,1939.13,1010.18,3263,532.07,1040.24,73.3,58.7,6.3,29.8,28.1
ALB,27.7.j.2,TLW,FR,139.739,1631.255 ,3079.484,1571.918,2970.046,1550.935,73.12,213.27,0,0,0,0,0,0,0,0,0,0
ALB,27.7.j_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,1939.13,1010.18,3263,532.07,1040.24,73.3,58.7,6.3,29.8,28.1
ALB,27.7.k,TLW,FR,0 ,0.026 ,0.474,158.313,0.488,591.771,27.01,400.09,123.97,4708.74,1520.59,1087.57,1715.12,409.2,659.3,20.3,22,45.8
ALB,27.7.k.2,TLW,FR,0 ,0.026 ,0.474,158.313,0.488,591.771,27.01,400.09,0,0,0,0,0,0,0,0,0,0
ALB,27.7.k_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,123.97,4708.74,1520.59,1087.57,1715.12,409.2,659.3,20.3,22,45.8
ALB,27.8.a,TLW,FR,66.694,385.116 ,124.006,414.962,84.867,552.037,84.63,249.21,443.65,298.42,69.96,466.94,59.28,179.1,24.4,54.8,941.4,2116
ALB,27.8.b,TLW,FR,344.228,121.976 ,197.333,245.162,374.969,317.245,65.39,25.23,25.18,0.37,9.65,60.64,50.18,3,41.9,26.9,834.8,1233.8
ALB,27.8.c,TLW,FR,1710.603,3497.235 ,1504.499,1796.241,2575.522,179.768,3717,1808.47,11.07,1.09,152.22,374.92,7.84,22.9,41.6,18.6,115.7,255
ALB,27.8.d,TLW,FR,490.747,644.085 ,422.311,483.243,1759.054,2590.202,156.36,1436.18,628.16,33.54,354.15,1842.18,183.21,300.9,413.3,155.3,297,529.3
ALB,27.8.d.2,TLW,FR,490.747,644.085 ,422.311,483.243,1759.054,2590.202,156.36,1436.18,0,0,0,0,0,0,0,0,0,0
ALB,27.8.d_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,628.16,33.54,354.15,1842.18,183.21,300.9,413.3,155.3,297,529.3
ALB,27.8.e,TLW,FR,0 ,0 ,0,0,0,0.46,0.77,0.59,16.6,0,36.46,11.75,490.48,304.3,9.3,21.7,22.7,82.5
ALB,27.8.e.1,TLW,FR,0 ,0 ,0,0,0,0.46,0.28,0.59,0,0,0,0,0,0,0,0,0,0
ALB,27.8.e.2,TLW,FR,0 ,0 ,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0
ALB,27.8.e_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,16.6,0,36.46,11.75,490.48,304.3,9.3,21.7,22.7,82.5
ALB,27.9.b,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
ALB,27.9.b_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
ALB,27_NK,TLW,FR,0 ,0 ,0,0,0,0,0,0,0,0,45.8,65.35,11.21,0,0,0,0,0
ALB,27,TLW,GB,110,121,0,76.5466,0.0028,0,0,0.06,31.01,135.7,133.37,50.1,57.5,117.6,65.7,49,29.62,18.05
ALB,27.10,TLW,GB,0 ,0,0,0,0,0,0,0,19.73,45.72,40.7,0,0,0,0,0,0,0
ALB,27.12,TLW,GB,0 ,0,0,0,0,0,0,0,0.09,3.81,2.46,0,0,0,0,0,0,0
ALB,27.4,TLW,GB,0 ,0,0,12.3108,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.01
ALB,27.6,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALB,27.7,TLW,GB,22,107,0,35.2825,0.0028,0,0,0.06,0.01,83.27,76.31,29.4,25.3,59.7,37.2,15,12.72,1.02
ALB,27.8,TLW,GB,88,14,0,28.9533,0,0,0,0,11.17,2.9,13.9,20.5,32.2,57.9,28.5,34,16.9,16.02
ALB,27.10.a,TLW,GB,0 ,0,0,0,0,0,0,0,8.48,0,0,0,0,0,0,0,0,0
ALB,27.10.a.2,TLW,GB,0 ,0,0,0,0,0,0,0,8.48,0,0,0,0,0,0,0,0,0
ALB,27.10.b,TLW,GB,0 ,0,0,0,0,0,0,0,11.25,45.72,0,0,0,0,0,0,0,0
ALB,27.10_NK,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,40.7,0,0,0,0,0,0,0
ALB,27.12.c,TLW,GB,0 ,0,0,0,0,0,0,0,0.09,3.81,0,0,0,0,0,0,0,0
ALB,27.12_NK,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0
ALB,27.4.a,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.01
ALB,27.4.b,TLW,GB,0 ,0,0,0.3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALB,27.4.c,TLW,GB,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALB,27.6.a,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALB,27.7.a,TLW,GB,0 ,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.01,0
ALB,27.7.c,TLW,GB,0 ,0,0,0,0,0,0,0,0,0.76,0.77,0,0,0,0,0,0,0
ALB,27.7.c.2,TLW,GB,0 ,0,0,0,0,0,0,0,0,0.76,0.77,0,0,0,0,0,0,0
ALB,27.7.d,TLW,GB,0 ,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
ALB,27.7.e,TLW,GB,0 ,0,0,0,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0.01
ALB,27.7.f,TLW,GB,0 ,0,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
ALB,27.7.g,TLW,GB,0 ,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.01
ALB,27.7.h,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
ALB,27.7.j,TLW,GB,22,107,0,35.2799,0,0,0,0,0,3.7,14.04,29.2,0,7.6,0.1,4,2.1,1
ALB,27.7.j.2,TLW,GB,22,107,0,0,0,0,0,0,0,3.7,14.04,29.2,0,7.6,0.1,4,2.1,0
ALB,27.7.j_NK,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALB,27.7.k,TLW,GB,0 ,0,0,0,0,0,0,0,0,78.81,61.5,0.2,25.2,52.1,37.1,11,10.6,0
ALB,27.7.k.1,TLW,GB,0 ,0,0,0,0,0,0,0,0,18.09,11.42,0,4.9,4.1,0,0,0,0
ALB,27.7.k.2,TLW,GB,0 ,0,0,0,0,0,0,0,0,60.72,50.08,0.2,20.3,48,37.1,11,10.6,0
ALB,27.8.a,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3,2.5,0.01
ALB,27.8.c,TLW,GB,87,0,0,27.7813,0,0,0,0,2.73,0,0,0,1.4,0.8,0,0,0,0
ALB,27.8.d,TLW,GB,1,14,0,1.172,0,0,0,0,4.81,0,3.61,20.5,1.6,4.5,9.5,27,14.4,16
ALB,27.8.d.1,TLW,GB,0 ,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0
ALB,27.8.d.2,TLW,GB,1,14,0,0,0,0,0,0,3.96,0,3.61,20.5,1.6,4.5,9.5,27,14.4,0
ALB,27.8.d_NK,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
ALB,27.8.e,TLW,GB,0 ,0,0,0,0,0,0,0,3.63,2.9,10.3,0,29.2,52.6,18.9,4,0,0.01
ALB,27.8.e.1,TLW,GB,0 ,0,0,0,0,0,0,0,3.63,2.9,10.3,0,25.4,43.9,0,0,0,0
ALB,27.8.e.2,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,3.8,8.7,18.9,4,0,0
ALB,27.8.e_NK,TLW,GB,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
ALB,27,TLW,IE,0 c,0 c,0,2938.0863,0,0,2490.78,2324.35,2366.98,2484.69,2231.41,3671.87,3597.38,786.21,1997.3,1522,556.6,521.6
ALB,27.10,TLW,IE,0 ,0 ,0,0,0,0,7.35,225.14,27.92,198.58,404.37,0,0,0,0,0,0,0
ALB,27.12,TLW,IE,0 ,0 ,0,0,0,0,0,37.45,735.13,452.61,0,0,0,0,112.9,0,0,0
ALB,27.6,TLW,IE,0 ,0 ,0,0,0,0,0,16.38,0,0,0,0,0,0,32.7,0,0,0
ALB,27.7,TLW,IE,0 c,0 c,0,1220.8243,223.349,919.18,169.34,1524.34,1523.99,1826.5,1818.02,3469.44,3590.7,692.7,1809.9,1520.7,490.5,166.6
ALB,27.8,TLW,IE,2998.3968 ,0 c,0,1717.262,0,0,2314.09,521.04,67.95,7,8.83,202.43,6.68,93.51,41.8,1.3,66.1,355
ALB,27.9,TLW,IE,0 ,0 ,0,0,0,0,0,0,12,0,0.2,0,0,0,0,0,0,0
ALB,27.10.b,TLW,IE,0 ,0 ,0,0,0,0,7.35,225.14,27.92,198.58,404.37,0,0,0,0,0,0,0
ALB,27.12.b,TLW,IE,0 ,0 ,0,0,0,0,0,0,0,58.4,0,0,0,0,0,0,0,0
ALB,27.12.c,TLW,IE,0 ,0 ,0,0,0,0,0,37.45,735.13,394.21,0,0,0,0,0,0,0,0
ALB,27.12_NK,TLW,IE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,112.9,0,0,0
ALB,27.6.a,TLW,IE,0 ,0 ,0,0,0,0,0,16.38,0,0,0,0,0,0,0,0,0,0
ALB,27.6.b,TLW,IE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,32.7,0,0,0
ALB,27.6.b_NK,TLW,IE,0 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,32.7,0,0,0
ALB,27.7.a,TLW,IE,0 ,0 ,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
ALB,27.7.b,TLW,IE,0 ,0 ,0,0,0,0,0,2,0,0,0,8.49,0,0,0,0,0,0
ALB,27.7.c,TLW,IE,0 ,0 ,0,0,0,0,0,117.75,0,0,0,16.1,0,0,9.2,0,0,0.2
ALB,27.7.c.2,TLW,IE,0 ,0 ,0,0,0,0,0,117.75,0,0,0,0,0,0,0,0,0,0
ALB,27.7.c_NK,TLW,IE,0 ,0 ,0,0,0,0,0,0,0,0,0,16.1,0,0,9.2,0,0,0.2
ALB,27.7.e,TLW,IE,0 ,0 ,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ALB,27.7.g,TLW,IE,0 ,0 ,0,0,0,0,0,0.15,0,7.5,0,116.36,0.33,0.2,0.1,0,0,0
ALB,27.7.h,TLW,IE,12.7299 ,0 c,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0.1,0
ALB,27.7.j,TLW,IE,0 c,1791.7355 ,0,836.4373,223.349,475.21,169.34,766.01,1283.07,284.36,111.75,1152.76,770.44,52.4,85.5,433.8,29.2,83.9
